Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-03-05
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-03-05
Dry Maize;-;-;-;Kongowea;33.33/Kg; - ;;Mombasa;2013-03-05
Dry Maize;-;-;-;Nyahururu Municipal Market;26.67/Kg; - ;;Laikipia;2013-03-01
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-03-01
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-03-01
Dry Maize;-;-;-;Kongowea;33.33/Kg; - ;;Mombasa;2013-03-01
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-03-01
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-03-01
Dry Maize;-;-;-;Kitale Municipality Market;27.78/Kg; - ;;Trans-Nzoia;2013-03-01
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-03-01
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-28
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-28
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-28
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-28
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-28
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-28
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-28
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-27
Dry Maize;-;-;-;Loitoktok Market;28.89/Kg; - ;;Kajiado;2013-02-27
Dry Maize;-;-;-;Kitale Municipality Market;27.78/Kg; - ;;Trans-Nzoia;2013-02-27
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-27
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-27
Dry Maize;-;-;-;Kongowea;23.33/Kg; - ;;Mombasa;2013-02-27
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-27
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-27
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-27
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-27
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-26
Dry Maize;-;-;-;Nyahururu Municipal Market;26.67/Kg; - ;;Laikipia;2013-02-26
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-26
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-26
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-26
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-26
Dry Maize;-;-;-;Kongowea;23.89/Kg; - ;;Mombasa;2013-02-26
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-25
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-25
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-25
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-25
Dry Maize;-;-;-;Kongowea;23.89/Kg; - ;;Mombasa;2013-02-25
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-25
Dry Maize;-;-;-;Kitale Municipality Market;27.78/Kg; - ;;Trans-Nzoia;2013-02-25
Dry Maize;-;-;-;Isiolo Fresh Produce;33.33/Kg; - ;;Isiolo;2013-02-25
Dry Maize;-;-;-;Mwingi Town;25.00/Kg; - ;;Kitui;2013-02-25
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-25
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-25
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-25
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-22
Dry Maize;-;-;-;Kitale Municipality Market;27.78/Kg; - ;;Trans-Nzoia;2013-02-22
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-22
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-22
Dry Maize;-;-;-;Siaya;28.89/Kg; - ;;Siaya;2013-02-22
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-22
Dry Maize;-;-;-;Nyahururu Municipal Market;27.78/Kg; - ;;Laikipia;2013-02-22
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-22
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-22
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-21
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-21
Dry Maize;-;-;-;Kajiado Market;37.78/Kg; - ;;Kajiado;2013-02-21
Dry Maize;-;-;-;Kongowea;23.89/Kg; - ;;Mombasa;2013-02-21
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-21
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-21
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-21
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-21
Dry Maize;-;-;-;Kakamega Town;33.33/Kg; - ;;Kakamega;2013-02-21
Dry Maize;-;-;-;Embu Town;22.22/Kg; - ;;Embu;2013-02-20
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-20
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-20
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-20
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-20
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-20
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-20
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-20
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-20
Dry Maize;-;-;-;Nyahururu Municipal Market;27.78/Kg; - ;;Laikipia;2013-02-19
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-19
Dry Maize;-;-;-;Embu Town;22.22/Kg; - ;;Embu;2013-02-19
Dry Maize;-;-;-;Loitoktok Market;28.89/Kg; - ;;Kajiado;2013-02-19
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-19
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-19
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-19
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2013-02-19
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-19
Dry Maize;-;-;-;Garissa Soko Mugdi;36.67/Kg; - ;;Garissa;2013-02-19
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-18
Dry Maize;-;-;-;Kimana Crops market;30.00/Kg; - ;;Kajiado;2013-02-18
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-18
Dry Maize;-;-;-;Isiolo Fresh Produce;34.44/Kg; - ;;Isiolo;2013-02-18
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-18
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-18
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-18
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-18
Dry Maize;-;-;-;Kitale Municipality Market;26.67/Kg; - ;;Trans-Nzoia;2013-02-18
Dry Maize;-;-;-;Kibuye;40.00/Kg; - ;;Kisumu;2013-02-18
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-18
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-18
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-15
Dry Maize;-;-;-;Mwingi Town;31.11/Kg; - ;;Kitui;2013-02-15
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-15
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-15
Dry Maize;-;-;-;Kimana Crops market;30.00/Kg; - ;;Kajiado;2013-02-15
Dry Maize;-;-;-;Nyahururu Municipal Market;27.78/Kg; - ;;Laikipia;2013-02-15
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-15
Dry Maize;-;-;-;Mwingi Town;30.00/Kg; - ;;Kitui;2013-02-15
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-15
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-15
Dry Maize;-;-;-;Kitale Municipality Market;26.67/Kg; - ;;Trans-Nzoia;2013-02-15
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-14
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-14
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-14
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-14
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-14
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-14
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-14
Dry Maize;-;-;-;Embu Town;22.22/Kg; - ;;Embu;2013-02-13
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-13
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-13
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-13
Dry Maize;-;-;-;Kakamega Town;33.33/Kg; - ;;Kakamega;2013-02-13
Dry Maize;-;-;-;Kitale Municipality Market;26.67/Kg; - ;;Trans-Nzoia;2013-02-13
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-13
Dry Maize;-;-;-;Taveta;33.33/Kg; - ;;Taita-Taveta;2013-02-13
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-13
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-13
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-13
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-12
Dry Maize;-;-;-;Nyahururu Municipal Market;26.67/Kg; - ;;Laikipia;2013-02-12
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-12
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-12
Dry Maize;-;-;-;Loitoktok Market;32.22/Kg; - ;;Kajiado;2013-02-12
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-12
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-12
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-12
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-11
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-11
Dry Maize;-;-;-;Taveta;35.56/Kg; - ;;Taita-Taveta;2013-02-11
Dry Maize;-;-;-;Mwingi Town;31.11/Kg; - ;;Kitui;2013-02-11
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-11
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-11
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-11
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-11
Dry Maize;-;-;-;Taveta;35.56/Kg; - ;;Taita-Taveta;2013-02-11
Dry Maize;-;-;-;Chwele;31.11/Kg; - ;;Bungoma;2013-02-11
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-11
Dry Maize;-;-;-;Kitale Municipality Market;26.67/Kg; - ;;Trans-Nzoia;2013-02-11
Dry Maize;-;-;-;Nyahururu Municipal Market;27.78/Kg; - ;;Laikipia;2013-02-08
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-08
Dry Maize;-;-;-;Kongowea;24.44/Kg; - ;;Mombasa;2013-02-08
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-08
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-08
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-08
Dry Maize;-;-;-;Chwele;27.78/Kg; - ;;Bungoma;2013-02-08
Dry Maize;-;-;-;Garissa Soko Mugdi;37.22/Kg; - ;;Garissa;2013-02-08
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-08
Dry Maize;-;-;-;Kajiado Market;38.89/Kg; - ;;Kajiado;2013-02-08
Dry Maize;-;-;-;Kibuye;37.78/Kg; - ;;Kisumu;2013-02-07
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-07
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-07
Dry Maize;-;-;-;Daraja Mbili;33.33/Kg; - ;;Kisii;2013-02-07
Dry Maize;-;-;-;Kongowea;23.33/Kg; - ;;Mombasa;2013-02-07
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-07
Dry Maize;-;-;-;Embu Town;22.22/Kg; - ;;Embu;2013-02-07
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-07
Dry Maize;-;-;-;Kitale Municipality Market;26.67/Kg; - ;;Trans-Nzoia;2013-02-06
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-06
Dry Maize;-;-;-;Kongowea;32.22/Kg; - ;;Mombasa;2013-02-06
Dry Maize;-;-;-;Nairobi Wakulima;33.33/Kg; - ;;Nairobi;2013-02-06
Dry Maize;-;-;-;Loitoktok Market;33.33/Kg; - ;;Kajiado;2013-02-06
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-06
Dry Maize;-;-;-;Kibuye;35.56/Kg; - ;;Kisumu;2013-02-06
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-06
Dry Maize;-;-;-;Eldoret Main;27.78/Kg; - ;;Uasin-Gishu;2013-02-05
Dry Maize;-;-;-;Kibuye;35.56/Kg; - ;;Kisumu;2013-02-05
Dry Maize;-;-;-;Busia Market;26.00/Kg; - ;;Busia;2013-02-05
Dry Maize;-;-;-;Malindi Old Market;40.00/Kg; - ;;Kilifi;2013-02-05
Dry Maize;-;-;-;Nyahururu Municipal Market;28.89/Kg; - ;;Laikipia;2013-02-05
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2013-02-05
Dry Maize;-;-;-;Kongowea;32.22/Kg; - ;;Mombasa;2013-02-05
