Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;-;-;-;Kongowea;15.56/Kg; - ;;Mombasa;2005-02-07
Dry Maize;-;-;-;Nakuru Wakulima;16.67/Kg; - ;;Nakuru;2005-02-07
Dry Maize;-;-;-;Nairobi Wakulima;17.78/Kg; - ;;Nairobi;2005-02-07
Dry Maize;-;-;-;Bondo;16.00/Kg; - ;;Siaya;2005-02-04
Dry Maize;-;-;-;Taveta;15.56/Kg; - ;;Taita-Taveta;2005-02-04
Dry Maize;-;-;-;Nairobi Wakulima;17.78/Kg; - ;;Nairobi;2005-02-04
Dry Maize;-;-;-;Nakuru Wakulima;16.67/Kg; - ;;Nakuru;2005-02-04
Dry Maize;-;-;-;Kongowea;15.56/Kg; - ;;Mombasa;2005-02-04
Dry Maize;-;-;-;Kongowea;15.56/Kg; - ;;Mombasa;2005-02-03
Dry Maize;-;-;-;Nakuru Wakulima;16.67/Kg; - ;;Nakuru;2005-02-03
Dry Maize;-;-;-;Nairobi Wakulima;17.78/Kg; - ;;Nairobi;2005-02-03
Dry Maize;-;-;-;Bondo;16.00/Kg; - ;;Siaya;2005-02-03
Dry Maize;-;-;-;Taveta;15.56/Kg; - ;;Taita-Taveta;2005-02-02
Dry Maize;-;-;-;Kongowea;15.56/Kg; - ;;Mombasa;2005-02-02
Dry Maize;-;-;-;Bondo;16.00/Kg; - ;;Siaya;2005-02-02
Dry Maize;-;-;-;Nairobi Wakulima;17.78/Kg; - ;;Nairobi;2005-02-02
Dry Maize;-;-;-;Kibuye;16.89/Kg; - ;;Kisumu;2005-02-01
Dry Maize;-;-;-;Wath Ong'er;13.33/Kg; - ;;Migori;2005-02-01
Dry Maize;-;-;-;Karatina;15.56/Kg; - ;;Nyeri;2005-02-01
Dry Maize;-;-;-;Nakuru Wakulima;20.00/Kg; - ;;Nakuru;2005-02-01
Dry Maize;-;-;-;Kongowea;15.56/Kg; - ;;Mombasa;2005-02-01
Dry Maize;-;-;-;Busia Market;30.00/Kg; - ;;Busia;2009-09-07
Dry Maize;-;-;-;Nakuru Wakulima;26.67/Kg; - ;;Nakuru;2009-09-07
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-09-07
Dry Maize;-;-;-;Nyahururu Municipal Market;28.89/Kg; - ;;Laikipia;2009-09-04
Dry Maize;-;-;-;Nakuru Wakulima;26.67/Kg; - ;;Nakuru;2009-09-04
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-09-04
Dry Maize;-;-;-;Eldoret Main;32.22/Kg; - ;;Uasin-Gishu;2009-09-04
Dry Maize;-;-;-;Kongowea;22.78/Kg; - ;;Mombasa;2009-09-04
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-09-03
Dry Maize;-;-;-;Nakuru Wakulima;26.67/Kg; - ;;Nakuru;2009-09-03
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-09-03
Dry Maize;-;-;-;Embu Town;26.67/Kg; - ;;Embu;2009-09-03
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-09-03
Dry Maize;-;-;-;Kongowea;23.89/Kg; - ;;Mombasa;2009-09-03
Dry Maize;-;-;-;Kakamega Town;22.22/Kg; - ;;Kakamega;2009-09-03
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-09-02
Dry Maize;-;-;-;Kongowea;23.89/Kg; - ;;Mombasa;2009-09-02
Dry Maize;-;-;-;Taveta;22.22/Kg; - ;;Taita-Taveta;2009-09-02
Dry Maize;-;-;-;Nakuru Wakulima;26.67/Kg; - ;;Nakuru;2009-09-02
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-09-02
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-09-01
Dry Maize;-;-;-;Nakuru Wakulima;25.56/Kg; - ;;Nakuru;2009-09-01
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-09-01
Dry Maize;-;-;-;Busia Market;27.78/Kg; - ;;Busia;2009-09-01
Dry Maize;-;-;-;Eldoret Main;31.56/Kg; - ;;Uasin-Gishu;2009-09-01
Dry Maize;-;-;-;Kongowea;22.78/Kg; - ;;Mombasa;2009-09-01
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-09-01
Dry Maize;-;-;-;Kongowea;22.78/Kg; - ;;Mombasa;2009-09-01
Dry Maize;-;-;-;Nyahururu Municipal Market;28.89/Kg; - ;;Laikipia;2009-09-01
Dry Maize;-;-;-;Nakuru Wakulima;25.56/Kg; - ;;Nakuru;2009-09-01
Dry Maize;-;-;-;Nakuru Wakulima;25.56/Kg; - ;;Nakuru;2009-08-31
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-08-31
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-08-31
Dry Maize;-;-;-;Kongowea;22.78/Kg; - ;;Mombasa;2009-08-31
Dry Maize;-;-;-;Nyahururu Municipal Market;28.89/Kg; - ;;Laikipia;2009-08-28
Dry Maize;-;-;-;Eldoret Main;31.56/Kg; - ;;Uasin-Gishu;2009-08-28
Dry Maize;-;-;-;Kongowea;22.78/Kg; - ;;Mombasa;2009-08-28
Dry Maize;-;-;-;Chwele;33.33/Kg; - ;;Bungoma;2009-08-28
Dry Maize;-;-;-;Kibuye;28.89/Kg; - ;;Kisumu;2009-08-28
Dry Maize;-;-;-;Nakuru Wakulima;25.56/Kg; - ;;Nakuru;2009-08-28
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-08-28
Dry Maize;-;-;-;Embu Town;26.67/Kg; - ;;Embu;2009-08-27
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-08-27
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-08-27
Dry Maize;-;-;-;Kakamega Town;24.67/Kg; - ;;Kakamega;2009-08-27
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-08-27
Dry Maize;-;-;-;Kongowea;22.78/Kg; - ;;Mombasa;2009-08-27
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-08-26
Dry Maize;-;-;-;Kongowea;22.67/Kg; - ;;Mombasa;2009-08-26
Dry Maize;-;-;-;Taveta;22.22/Kg; - ;;Taita-Taveta;2009-08-26
Dry Maize;-;-;-;Nakuru Wakulima;25.56/Kg; - ;;Nakuru;2009-08-26
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-08-26
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-24
Dry Maize;-;-;-;Nairobi Wakulima;31.11/Kg; - ;;Nairobi;2009-08-24
Dry Maize;-;-;-;Namanga Market;30.00/Kg; - ;;Kajiado;2009-08-24
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-08-24
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-08-24
Dry Maize;-;-;-;Kongowea;25.00/Kg; - ;;Mombasa;2009-08-24
Dry Maize;-;-;-;Busia Market;30.00/Kg; - ;;Busia;2009-08-24
Dry Maize;-;-;-;Eldoret Main;30.89/Kg; - ;;Uasin-Gishu;2009-08-24
Dry Maize;-;-;-;Gakoromone;30.00/Kg; - ;;Meru;2009-08-21
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-08-21
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-21
Dry Maize;-;-;-;Nairobi Wakulima;31.11/Kg; - ;;Nairobi;2009-08-21
Dry Maize;-;-;-;Namanga Market;30.00/Kg; - ;;Kajiado;2009-08-21
Dry Maize;-;-;-;Nyahururu Municipal Market;28.89/Kg; - ;;Laikipia;2009-08-21
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2009-08-21
Dry Maize;-;-;-;Kongowea;25.00/Kg; - ;;Mombasa;2009-08-21
Dry Maize;-;-;-;Nairobi Wakulima;31.11/Kg; - ;;Nairobi;2009-08-20
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-08-20
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2009-08-20
Dry Maize;-;-;-;Kongowea;25.00/Kg; - ;;Mombasa;2009-08-20
Dry Maize;-;-;-;Embu Town;26.67/Kg; - ;;Embu;2009-08-20
Dry Maize;-;-;-;Kakamega Town;24.67/Kg; - ;;Kakamega;2009-08-20
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-20
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2009-08-19
Dry Maize;-;-;-;Kongowea;25.00/Kg; - ;;Mombasa;2009-08-19
Dry Maize;-;-;-;Taveta;22.22/Kg; - ;;Taita-Taveta;2009-08-19
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-19
Dry Maize;-;-;-;Nairobi Wakulima;31.11/Kg; - ;;Nairobi;2009-08-19
Dry Maize;-;-;-;Busia Market;30.00/Kg; - ;;Busia;2009-08-18
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-18
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-18
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2009-08-18
Dry Maize;-;-;-;Kongowea;25.00/Kg; - ;;Mombasa;2009-08-18
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-17
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-08-17
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-17
Dry Maize;-;-;-;Gakoromone;30.00/Kg; - ;;Meru;2009-08-17
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-17
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2009-08-14
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-14
Dry Maize;-;-;-;Nyahururu Municipal Market;26.67/Kg; - ;;Laikipia;2009-08-14
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-08-14
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-14
Dry Maize;-;-;-;Taveta;22.22/Kg; - ;;Taita-Taveta;2009-08-12
Dry Maize;-;-;-;Kakamega Town;28.33/Kg; - ;;Kakamega;2009-08-12
Dry Maize;-;-;-;Nakuru Wakulima;27.78/Kg; - ;;Nakuru;2009-08-12
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-12
Dry Maize;-;-;-;Mwingi Town;26.67/Kg; - ;;Kitui;2009-08-12
Dry Maize;-;-;-;Eldoret Main;30.00/Kg; - ;;Uasin-Gishu;2009-08-12
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-12
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-08-11
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-11
Dry Maize;-;-;-;Kakamega Town;28.33/Kg; - ;;Kakamega;2009-08-11
Dry Maize;-;-;-;Kibuye;27.78/Kg; - ;;Kisumu;2009-08-11
Dry Maize;-;-;-;Nakuru Wakulima;27.78/Kg; - ;;Nakuru;2009-08-11
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-11
Dry Maize;-;-;-;Gakoromone;28.89/Kg; - ;;Meru;2009-08-11
Dry Maize;-;-;-;Nyahururu Municipal Market;27.78/Kg; - ;;Laikipia;2009-08-11
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-08-10
Dry Maize;-;-;-;Nakuru Wakulima;27.78/Kg; - ;;Nakuru;2009-08-10
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-10
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-08-10
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-10
Dry Maize;-;-;-;Nakuru Wakulima;27.78/Kg; - ;;Nakuru;2009-08-07
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-07
Dry Maize;-;-;-;Nyahururu Municipal Market;30.00/Kg; - ;;Laikipia;2009-08-07
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-08-07
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-07
Dry Maize;-;-;-;Nakuru Wakulima;27.78/Kg; - ;;Nakuru;2009-08-06
Dry Maize;-;-;-;Kibuye;27.78/Kg; - ;;Kisumu;2009-08-06
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-08-06
Dry Maize;-;-;-;Nairobi Wakulima;27.78/Kg; - ;;Nairobi;2009-08-06
Dry Maize;-;-;-;Namanga Market;30.00/Kg; - ;;Kajiado;2009-08-06
Dry Maize;-;-;-;Malindi Old Market;30.00/Kg; - ;;Kilifi;2009-08-06
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-06
Dry Maize;-;-;-;Eldoret Main;32.22/Kg; - ;;Uasin-Gishu;2009-08-06
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-08-05
Dry Maize;-;-;-;Kibuye;27.78/Kg; - ;;Kisumu;2009-08-05
Dry Maize;-;-;-;Mwingi Town;25.56/Kg; - ;;Kitui;2009-08-05
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-08-05
Dry Maize;-;-;-;Taveta;22.22/Kg; - ;;Taita-Taveta;2009-08-05
Dry Maize;-;-;-;Malindi Old Market;30.00/Kg; - ;;Kilifi;2009-08-05
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-05
Dry Maize;-;-;-;Eldoret Main;32.22/Kg; - ;;Uasin-Gishu;2009-08-05
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-04
Dry Maize;-;-;-;Eldoret Main;32.22/Kg; - ;;Uasin-Gishu;2009-08-04
Dry Maize;-;-;-;Kibuye;27.78/Kg; - ;;Kisumu;2009-08-04
Dry Maize;-;-;-;Nyahururu Municipal Market;30.00/Kg; - ;;Laikipia;2009-08-04
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-08-04
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-08-04
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-08-03
Dry Maize;-;-;-;Kibuye;27.78/Kg; - ;;Kisumu;2009-08-03
Dry Maize;-;-;-;Busia Market;30.00/Kg; - ;;Busia;2009-08-03
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-08-03
Dry Maize;-;-;-;Malindi Old Market;29.44/Kg; - ;;Kilifi;2009-08-03
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-08-03
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-08-03
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-08-03
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-31
Dry Maize;-;-;-;Kongowea;23.89/Kg; - ;;Mombasa;2009-07-31
Dry Maize;-;-;-;Nyahururu Municipal Market;30.00/Kg; - ;;Laikipia;2009-07-31
Dry Maize;-;-;-;Malindi Old Market;30.00/Kg; - ;;Kilifi;2009-07-31
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-31
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-31
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-31
Dry Maize;-;-;-;Namanga Market;31.11/Kg; - ;;Kajiado;2009-07-30
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-30
Dry Maize;-;-;-;Kibuye;28.89/Kg; - ;;Kisumu;2009-07-30
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-30
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-07-30
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-30
Dry Maize;-;-;-;Kongowea;22.22/Kg; - ;;Mombasa;2009-07-30
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-29
Dry Maize;-;-;-;Kibuye;28.89/Kg; - ;;Kisumu;2009-07-29
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-29
Dry Maize;-;-;-;Taveta;28.89/Kg; - ;;Taita-Taveta;2009-07-29
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-29
Dry Maize;-;-;-;Kongowea;22.22/Kg; - ;;Mombasa;2009-07-29
Dry Maize;-;-;-;Malindi Old Market;30.00/Kg; - ;;Kilifi;2009-07-28
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-28
Dry Maize;-;-;-;Kongowea;22.22/Kg; - ;;Mombasa;2009-07-28
Dry Maize;-;-;-;Nyahururu Municipal Market;30.00/Kg; - ;;Laikipia;2009-07-28
Dry Maize;-;-;-;Eldoret Main;25.42/Kg; - ;;Uasin-Gishu;2009-07-28
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-28
Dry Maize;-;-;-;Malindi Old Market;30.00/Kg; - ;;Kilifi;2009-07-27
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-07-27
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-27
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-27
Dry Maize;-;-;-;Nyahururu Municipal Market;30.00/Kg; - ;;Laikipia;2009-07-27
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-27
Dry Maize;-;-;-;Kongowea;22.22/Kg; - ;;Mombasa;2009-07-27
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-24
Dry Maize;-;-;-;Kongowea;22.22/Kg; - ;;Mombasa;2009-07-24
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-07-24
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-24
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-24
Dry Maize;-;-;-;Nyahururu Municipal Market;30.00/Kg; - ;;Laikipia;2009-07-24
Dry Maize;-;-;-;Mwingi Town;28.89/Kg; - ;;Kitui;2009-07-22
Dry Maize;-;-;-;Taveta;30.00/Kg; - ;;Taita-Taveta;2009-07-22
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-07-22
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-22
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-22
Dry Maize;-;-;-;Taveta;30.00/Kg; - ;;Taita-Taveta;2009-07-22
Dry Maize;-;-;-;Embu Town;30.00/Kg; - ;;Embu;2009-07-22
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-22
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-07-22
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-07-21
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-07-21
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-21
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-21
Dry Maize;-;-;-;Nyahururu Municipal Market;26.67/Kg; - ;;Laikipia;2009-07-21
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-21
Dry Maize;-;-;-;Busia Market;31.89/Kg; - ;;Busia;2009-07-20
Dry Maize;-;-;-;Namanga Market;31.11/Kg; - ;;Kajiado;2009-07-20
Dry Maize;-;-;-;Eldoret Main;31.11/Kg; - ;;Uasin-Gishu;2009-07-20
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-20
Dry Maize;-;-;-;Nairobi Wakulima;28.89/Kg; - ;;Nairobi;2009-07-20
Dry Maize;-;-;-;Daraja Mbili;26.67/Kg; - ;;Kisii;2009-07-20
Dry Maize;-;-;-;Malindi Old Market;30.00/Kg; - ;;Kilifi;2009-07-20
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-20
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-07-20
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-17
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-17
Dry Maize;-;-;-;Malindi Old Market;32.78/Kg; - ;;Kilifi;2009-07-17
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-17
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-07-17
Dry Maize;-;-;-;Nyahururu Municipal Market;31.11/Kg; - ;;Laikipia;2009-07-17
Dry Maize;-;-;-;Eldoret Main;31.67/Kg; - ;;Uasin-Gishu;2009-07-17
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-16
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-16
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-16
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-07-16
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-16
Dry Maize;-;-;-;Kongowea;25.56/Kg; - ;;Mombasa;2009-07-16
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-15
Dry Maize;-;-;-;Mwingi Town;30.00/Kg; - ;;Kitui;2009-07-15
Dry Maize;-;-;-;Taveta;30.00/Kg; - ;;Taita-Taveta;2009-07-15
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-15
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-15
Dry Maize;-;-;-;Malindi Old Market;32.78/Kg; - ;;Kilifi;2009-07-15
Dry Maize;-;-;-;Taveta;30.00/Kg; - ;;Taita-Taveta;2009-07-15
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-15
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-15
Dry Maize;-;-;-;Nyahururu Municipal Market;31.67/Kg; - ;;Laikipia;2009-07-14
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-14
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-14
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-14
Dry Maize;-;-;-;Kakamega Town;35.56/Kg; - ;;Kakamega;2009-07-14
Dry Maize;-;-;-;Malindi Old Market;33.33/Kg; - ;;Kilifi;2009-07-14
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-14
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-14
Dry Maize;-;-;-;Eldoret Main;32.00/Kg; - ;;Uasin-Gishu;2009-07-13
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-13
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-13
Dry Maize;-;-;-;Namanga Market;30.56/Kg; - ;;Kajiado;2009-07-13
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-13
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-13
Dry Maize;-;-;-;Nyahururu Municipal Market;32.22/Kg; - ;;Laikipia;2009-07-10
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-10
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-10
Dry Maize;-;-;-;Gakoromone;33.33/Kg; - ;;Meru;2009-07-10
Dry Maize;-;-;-;Kibuye;26.67/Kg; - ;;Kisumu;2009-07-10
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-10
Dry Maize;-;-;-;Namanga Market;30.56/Kg; - ;;Kajiado;2009-07-09
Dry Maize;-;-;-;Malindi Old Market;33.00/Kg; - ;;Kilifi;2009-07-09
Dry Maize;-;-;-;Kibuye;31.11/Kg; - ;;Kisumu;2009-07-09
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-09
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-07-09
Dry Maize;-;-;-;Nakuru Wakulima;28.89/Kg; - ;;Nakuru;2009-07-09
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-09
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-08
Dry Maize;-;-;-;Taveta;30.00/Kg; - ;;Taita-Taveta;2009-07-08
Dry Maize;-;-;-;Eldoret Main;31.67/Kg; - ;;Uasin-Gishu;2009-07-08
Dry Maize;-;-;-;Nairobi Wakulima;30.00/Kg; - ;;Nairobi;2009-07-08
Dry Maize;-;-;-;Mwingi Town;30.00/Kg; - ;;Kitui;2009-07-08
Dry Maize;-;-;-;Taveta;30.00/Kg; - ;;Taita-Taveta;2009-07-08
Dry Maize;-;-;-;Eldoret Main;31.67/Kg; - ;;Uasin-Gishu;2009-07-07
Dry Maize;-;-;-;Nakuru Wakulima;30.00/Kg; - ;;Nakuru;2009-07-07
Dry Maize;-;-;-;Kongowea;26.67/Kg; - ;;Mombasa;2009-07-07
Dry Maize;-;-;-;Nyahururu Municipal Market;31.67/Kg; - ;;Laikipia;2009-07-07
Dry Maize;-;-;-;Kibuye;31.11/Kg; - ;;Kisumu;2009-07-07
Dry Maize;-;-;-;Nairobi Wakulima;31.11/Kg; - ;;Nairobi;2009-07-07
Dry Maize;-;-;-;Daraja Mbili;28.89/Kg; - ;;Kisii;2009-07-06
Dry Maize;-;-;-;Eldoret Main;31.67/Kg; - ;;Uasin-Gishu;2009-07-06
